,Predicted Class,Class 1 Prob,Class 2 Prob,UNIQUE_ID,Protected
1625,0.0,0.5247233102630491,0.4752766897369509,245154486,0
1868,0.0,0.5247075235764501,0.4752924764235499,244988818,0
196,0.0,0.5244623640952731,0.4755376359047269,245069812,0
870,0.0,0.524456415618993,0.47554358438100697,245274105,0
616,0.0,0.5244530162077443,0.4755469837922557,245241103,0
1661,0.0,0.5244509144002859,0.47554908559971404,245122170,0
1163,0.0,0.5243720156209936,0.4756279843790064,245255599,0
722,0.0,0.5242191854424487,0.4757808145575514,245048041,0
991,0.0,0.5241182008109014,0.4758817991890985,245091541,0
1639,0.0,0.5240566398720365,0.4759433601279634,245130673,0
1898,0.0,0.5239247297414039,0.47607527025859603,245216857,0
775,0.0,0.523810678339024,0.476189321660976,245048211,0
1669,0.0,0.523697497679158,0.47630250232084215,245040501,0
1334,0.0,0.5236442362931649,0.4763557637068351,239510958,0
1950,0.0,0.5236291395933865,0.4763708604066136,245167141,0
615,0.0,0.5235919931146166,0.4764080068853833,245071246,0
461,0.0,0.523565486289111,0.4764345137108888,245106871,0
1292,0.0,0.5234035781920459,0.47659642180795414,245248463,0
538,0.0,0.5232209204422774,0.47677907955772253,245017414,0
480,0.0,0.5231053260702607,0.47689467392973933,245265336,0
1030,0.0,0.5230290674588175,0.4769709325411824,245251418,0
1865,0.0,0.5230103492922639,0.4769896507077362,245089141,0
2140,0.0,0.5229959532045612,0.4770040467954387,232439390,0
598,0.0,0.5229517330831499,0.47704826691685015,245119463,0
393,0.0,0.522735051883356,0.477264948116644,245196538,0
1737,0.0,0.522710988234588,0.47728901176541205,245002178,0
1609,0.0,0.5225588969238442,0.47744110307615595,244894953,0
960,0.0,0.5225076800307094,0.4774923199692905,126237468,0
941,0.0,0.5224871629523336,0.47751283704766634,245095895,0
1155,0.0,0.5224684319953244,0.47753156800467556,245032943,0
1092,0.0,0.5224558319432141,0.4775441680567858,122181336,0
777,0.0,0.5223761052375289,0.4776238947624711,245205997,0
1080,0.0,0.5223479773294941,0.477652022670506,245103244,0
2083,0.0,0.5222582794774165,0.47774172052258357,245166324,0
811,0.0,0.522167139155611,0.4778328608443889,245101531,0
1656,0.0,0.5220114099300173,0.47798859006998257,245199183,0
1188,0.0,0.5219948785644756,0.47800512143552437,244965314,0
1191,0.0,0.5219579362129961,0.47804206378700376,245145274,0
637,0.0,0.52190487949451,0.4780951205054899,245175729,0
2118,0.0,0.5217830242026731,0.4782169757973271,245046266,0
1182,0.0,0.5217345940868934,0.4782654059131067,245095913,0
737,0.0,0.5217005966898949,0.47829940331010495,245177289,0
1077,0.0,0.5216949447746339,0.47830505522536604,245198971,0
218,0.0,0.5214933842710568,0.4785066157289431,245074836,0
422,0.0,0.52147423979576,0.47852576020424004,244964945,0
2175,0.0,0.5214471512639047,0.4785528487360952,245252212,0
147,0.0,0.5213804403219932,0.47861955967800673,245225261,0
2006,0.0,0.5212166567065477,0.4787833432934521,245115218,0
930,0.0,0.5211590533064926,0.47884094669350746,245181937,0
1437,0.0,0.5210213160417166,0.4789786839582833,245016686,0
565,0.0,0.5209841303749414,0.47901586962505854,245120470,0
1252,0.0,0.5209599415453676,0.4790400584546323,245093075,0
1389,0.0,0.5209402192452401,0.4790597807547598,245205287,0
556,0.0,0.5209186303914801,0.47908136960851977,243373481,0
346,0.0,0.5208589028969053,0.47914109710309455,245207838,0
2151,0.0,0.5207887237803562,0.4792112762196439,245165681,0
2018,0.0,0.5206128527693009,0.479387147230699,245122905,0
1484,0.0,0.5205625703947626,0.47943742960523733,245087239,0
2168,0.0,0.5205415200637725,0.4794584799362275,245082142,0
1317,0.0,0.5204855019543949,0.47951449804560525,245133964,0
45,0.0,0.5202914384137267,0.4797085615862731,245191383,0
1043,0.0,0.5202840696055484,0.4797159303944516,245095956,0
1021,0.0,0.5202800215515021,0.4797199784484979,245084894,0
1255,0.0,0.5201659249627386,0.4798340750372614,244984511,0
141,0.0,0.5201230468192288,0.47987695318077106,245094067,0
779,0.0,0.5200409593222983,0.47995904067770156,245108253,0
179,0.0,0.5200306185691158,0.47996938143088413,245176733,0
1967,0.0,0.5199299122089371,0.4800700877910627,245079098,0
542,0.0,0.5199136952686535,0.48008630473134645,245064689,0
1369,0.0,0.5198993400218511,0.48010065997814894,129161617,0
1640,0.0,0.519864396990359,0.4801356030096408,245202932,0
804,0.0,0.5197008917770604,0.48029910822293964,245173124,0
592,0.0,0.519688783098711,0.480311216901289,245107550,0
1876,0.0,0.5195857140523706,0.48041428594762936,245216787,0
1720,0.0,0.5195073566245854,0.48049264337541464,245120501,0
284,0.0,0.5194130268224675,0.4805869731775325,245152712,0
974,0.0,0.5193621470164058,0.48063785298359407,245147704,0
1481,0.0,0.5192260806461444,0.48077391935385533,245091511,0
1040,0.0,0.5191903302720356,0.4808096697279642,245171646,0
1071,0.0,0.518879527462764,0.4811204725372359,245156342,0
44,0.0,0.5188170315499468,0.4811829684500531,245155947,0
1818,0.0,0.5188123074822562,0.4811876925177437,245063581,0
1483,0.0,0.5187927357434642,0.48120726425653565,245042256,0
1154,0.0,0.51876253543458,0.48123746456542016,245170080,0
1056,0.0,0.5187076091635967,0.48129239083640324,244987619,0
272,0.0,0.518695188704344,0.4813048112956561,245127759,0
521,0.0,0.5186423692988996,0.4813576307011004,245205624,0
1129,0.0,0.518516533911916,0.4814834660880839,244998849,0
1220,0.0,0.518263933956453,0.48173606604354696,245166762,0
1055,0.0,0.5181950225730917,0.48180497742690825,245134472,0
772,0.0,0.5181467380229525,0.4818532619770474,245109402,0
1681,0.0,0.5180787976687667,0.4819212023312333,245241848,0
1605,0.0,0.5180553137451273,0.4819446862548727,244968548,0
135,0.0,0.5178737757525681,0.4821262242474318,245091492,0
4,0.0,0.5175569022921416,0.4824430977078583,231615474,0
992,0.0,0.5174860457510274,0.4825139542489725,245031467,0
1091,0.0,0.5174740453573943,0.48252595464260556,234569735,0
788,0.0,0.5173569587474827,0.4826430412525174,245103686,0
1894,0.0,0.5172845916070372,0.4827154083929626,245070813,0
621,0.0,0.5172395224391049,0.482760477560895,244965246,0
209,0.0,0.5171288710323619,0.482871128967638,245008235,0
1809,0.0,0.5171034136125737,0.4828965863874263,245118260,0
463,0.0,0.5169319570176863,0.4830680429823137,245155312,0
34,0.0,0.5169204970369501,0.48307950296304986,245015823,0
9,0.0,0.5168284289239969,0.48317157107600295,245129097,0
1228,0.0,0.5166431273038473,0.48335687269615263,245122410,0
1223,0.0,0.516600093089269,0.483399906910731,245079631,0
254,0.0,0.5165849707268549,0.4834150292731449,245102047,0
53,0.0,0.5165306702605907,0.48346932973940926,245026002,0
1249,0.0,0.516405691951661,0.4835943080483389,245117471,0
1549,0.0,0.516226123169853,0.4837738768301469,241411185,0
1401,0.0,0.5160792061646048,0.4839207938353951,245056384,0
167,0.0,0.5160201219132524,0.4839798780867476,245105628,0
2124,0.0,0.5159395512304442,0.4840604487695558,245173002,0
2249,0.0,0.5159138462047805,0.48408615379521946,245225855,0
1479,0.0,0.5158942476730838,0.48410575232691605,245206971,0
1913,0.0,0.5158486709746513,0.4841513290253486,245191889,0
2154,0.0,0.5158455714913587,0.48415442850864115,228411684,0
1578,0.0,0.5157971883170983,0.4842028116829017,245093276,0
799,0.0,0.5157901142374106,0.48420988576258944,245047745,0
671,0.0,0.5157452911358097,0.48425470886419025,245240740,0
1010,0.0,0.5157415526191774,0.4842584473808224,245172865,0
697,0.0,0.5157287780219497,0.4842712219780501,245021394,0
1380,0.0,0.5156537482753418,0.4843462517246582,245236393,0
2184,0.0,0.5155806502142978,0.48441934978570217,245166636,0
2218,0.0,0.5155710735349193,0.48442892646508073,245121055,0
666,0.0,0.5155447873786692,0.4844552126213307,245097156,0
192,0.0,0.5154424338806044,0.4845575661193957,244992910,0
2234,0.0,0.5153049348182832,0.4846950651817168,245160514,0
1432,0.0,0.5152800659432577,0.48471993405674235,245147039,0
939,0.0,0.515244021742813,0.48475597825718686,245090520,0
1417,0.0,0.5152140389492699,0.48478596105073,245242085,0
294,0.0,0.515183183556555,0.4848168164434448,245067514,0
970,0.0,0.5151783098763518,0.4848216901236481,244963500,0
2036,0.0,0.5150480884866445,0.48495191151335537,229999012,0
66,0.0,0.5148769185025059,0.485123081497494,245211362,0
999,0.0,0.5147801412331795,0.48521985876682044,245101670,0
1496,0.0,0.514770767145704,0.485229232854296,245028455,0
277,0.0,0.5146470268373704,0.48535297316262943,245212311,0
915,0.0,0.5145000788637331,0.48549992113626694,245171422,0
800,0.0,0.5144517532038568,0.4855482467961432,245072831,0
754,0.0,0.5143023639905373,0.48569763600946275,245155093,0
1620,0.0,0.5141811714802654,0.48581882851973446,245176103,0
1976,0.0,0.5141804131565886,0.48581958684341126,240061250,0
1177,0.0,0.5141462271001197,0.4858537728998805,244922410,0
648,0.0,0.514000100742527,0.4859998992574731,245134696,0
1891,0.0,0.513833987397971,0.4861660126020289,245207131,0
2129,0.0,0.5137146078779349,0.4862853921220652,245108318,0
102,0.0,0.5136843955202685,0.4863156044797314,245237160,0
2179,0.0,0.5134250631065278,0.4865749368934722,244989354,0
1307,0.0,0.5133926321241641,0.48660736787583586,245187397,0
1756,0.0,0.5133156712878874,0.4866843287121128,245096767,0
1263,0.0,0.5131868994096023,0.4868131005903976,245141794,0
1073,0.0,0.5130867097811947,0.48691329021880525,245050367,0
1430,0.0,0.5130049249697844,0.48699507503021566,244964866,0
688,0.0,0.512949220667457,0.4870507793325432,245101924,0
201,0.0,0.5129059246336868,0.4870940753663133,245144452,0
995,0.0,0.5128112339789067,0.4871887660210932,244964754,0
570,0.0,0.5128012167067276,0.4871987832932723,245135671,0
350,0.0,0.5127595274316976,0.48724047256830233,245150901,0
23,0.0,0.512692473543072,0.48730752645692804,245229461,0
669,0.0,0.5125753188668195,0.4874246811331805,245164253,0
1101,0.0,0.512459592994068,0.48754040700593193,230765516,0
1349,0.0,0.5124159825691427,0.48758401743085733,245140224,0
60,0.0,0.5124141113167671,0.48758588868323294,245023532,0
2037,0.0,0.5123500093932826,0.4876499906067175,245178745,0
551,0.0,0.5121917581078042,0.48780824189219574,245060040,0
2187,0.0,0.5121310712443232,0.4878689287556767,245046219,0
510,0.0,0.512119978770579,0.48788002122942103,245087122,0
1741,0.0,0.5118570084845511,0.4881429915154489,245138725,0
1011,0.0,0.5116933334352669,0.48830666656473304,245256472,0
2135,0.0,0.5116125106401905,0.4883874893598095,244964781,0
918,0.0,0.5116118987414935,0.4883881012585065,245237149,0
980,0.0,0.5115903260379439,0.48840967396205615,245016283,0
674,0.0,0.5115890881942883,0.4884109118057118,245172739,0
649,0.0,0.5115547109580132,0.4884452890419868,245140636,0
2021,0.0,0.5114185195506993,0.4885814804493008,245027842,0
957,0.0,0.5114129203044034,0.48858707969559645,245128678,0
752,0.0,0.5113018065810785,0.48869819341892146,245226891,0
642,0.0,0.5113006437291211,0.4886993562708789,245216653,0
1475,0.0,0.5111337832409897,0.4888662167590103,245000799,0
738,0.0,0.510945562742371,0.489054437257629,245207900,0
1272,0.0,0.5108403716271263,0.4891596283728736,245085137,0
1323,0.0,0.5107609888892746,0.4892390111107254,245161039,0
287,0.0,0.5105738856013654,0.4894261143986345,244937136,0
1270,0.0,0.5105560321447828,0.48944396785521715,245089960,0
1743,0.0,0.510477814801646,0.48952218519835405,245112420,0
439,0.0,0.5104733262849643,0.48952667371503567,244956008,0
982,0.0,0.5103927135228731,0.4896072864771269,245121971,0
1556,0.0,0.5103225622255558,0.48967743777444417,245140094,0
809,0.0,0.5103056640636762,0.48969433593632383,241798168,0
1691,0.0,0.5102575466940491,0.4897424533059509,244936722,0
492,0.0,0.5101409927309298,0.4898590072690701,120075759,0
248,0.0,0.5101342589726701,0.4898657410273299,245243020,0
159,0.0,0.5100792751862417,0.48992072481375826,245159588,0
133,0.0,0.5100679338949695,0.4899320661050304,245071110,0
1498,0.0,0.5100449847083854,0.4899550152916144,245190737,0
477,0.0,0.5099622539733817,0.4900377460266182,245047653,0
452,0.0,0.5097427301617511,0.4902572698382489,245256600,0
337,0.0,0.5097300984127408,0.4902699015872591,245150844,0
1899,0.0,0.509692944016201,0.49030705598379903,245086101,0
27,0.0,0.5096702383468731,0.49032976165312697,245061530,0
1209,0.0,0.5096476289524547,0.4903523710475452,245205124,0
816,0.0,0.5096393607699806,0.4903606392300193,245109457,0
363,0.0,0.5094580524574257,0.4905419475425742,244049660,0
349,0.0,0.5093405592051682,0.4906594407948318,228365169,0
2061,0.0,0.5093116967086554,0.4906883032913445,245002399,0
437,0.0,0.5092510307958458,0.4907489692041541,128131161,0
1205,0.0,0.5090556567704365,0.4909443432295635,245098090,0
2149,0.0,0.5090107954236156,0.49098920457638434,245098446,0
844,0.0,0.5089863370587245,0.4910136629412755,125388949,0
599,0.0,0.5089509758828697,0.4910490241171302,245156412,0
247,0.0,0.5089507932408316,0.49104920675916847,245109100,0
1992,0.0,0.508948838149977,0.49105116185002295,244985008,0
2197,0.0,0.5089121519483953,0.4910878480516046,245080700,0
797,0.0,0.5088049131425294,0.4911950868574707,245144002,1
1104,0.0,0.5087332248497924,0.4912667751502075,245014871,1
2180,0.0,0.5084167872464467,0.49158321275355327,242139392,1
105,0.0,0.5084089640592591,0.4915910359407409,244952052,1
146,0.0,0.5083054178125574,0.49169458218744244,241995384,1
1308,0.0,0.5081534946760538,0.49184650532394597,245207750,1
1799,0.0,0.5081211377340932,0.49187886226590677,245065895,1
1041,0.0,0.5081144257344284,0.49188557426557156,245074848,1
1034,0.0,0.5080638788321703,0.4919361211678297,244973687,1
1137,0.0,0.5080532510720945,0.49194674892790546,245197190,1
1218,0.0,0.50790484253844,0.49209515746156,245033540,1
1965,0.0,0.5078411067454378,0.4921588932545621,125133995,1
126,0.0,0.5078353472878682,0.49216465271213167,235890812,1
1291,0.0,0.507817972578912,0.492182027421088,245098322,1
119,0.0,0.5078064992033129,0.49219350079668717,244519934,1
1629,0.0,0.5077929547028228,0.49220704529717724,245123647,1
391,0.0,0.5077743384638922,0.4922256615361077,245078756,1
2219,0.0,0.5075135531838997,0.49248644681610015,245090144,1
1338,0.0,0.5074520535375546,0.49254794646244526,245107217,1
94,0.0,0.5074204369730899,0.49257956302691014,245196443,1
2046,0.0,0.5073183922045144,0.4926816077954856,245040488,1
631,0.0,0.5072630371297615,0.49273696287023844,245085381,1
131,0.0,0.5071809229549333,0.49281907704506667,245075734,1
1812,0.0,0.5071617687726027,0.49283823122739734,231047809,1
104,0.0,0.5070776689502702,0.49292233104972966,229905162,1
1214,0.0,0.5069751804924791,0.4930248195075208,245022065,1
2163,0.0,0.5069183291767095,0.4930816708232905,126186263,1
1278,0.0,0.5068511223400579,0.4931488776599419,245177193,1
1869,0.0,0.5068295775076906,0.49317042249230936,245146287,1
1900,0.0,0.5065034176747306,0.49349658232526944,242108587,1
693,0.0,0.506484922321636,0.4935150776783639,245085596,1
1776,0.0,0.5063431985229429,0.4936568014770571,245226061,1
256,0.0,0.5063200075569801,0.4936799924430197,245116833,1
2207,0.0,0.5063120489117862,0.4936879510882139,245147827,1
160,0.0,0.5061262802857039,0.49387371971429617,244982626,1
1442,0.0,0.5061113812764121,0.4938886187235878,245138635,1
14,0.0,0.5060408269226917,0.4939591730773082,245091989,1
900,0.0,0.506010314907385,0.493989685092615,245200991,1
77,0.0,0.5058731976994207,0.4941268023005793,245122304,1
107,0.0,0.5056684812012741,0.49433151879872594,245141551,1
190,0.0,0.5055669534362929,0.4944330465637073,244958839,1
1593,0.0,0.5055310842797498,0.4944689157202501,245042580,1
567,0.0,0.5055028763236225,0.49449712367637744,245219245,1
1613,0.0,0.5054661594316024,0.4945338405683975,245174611,1
1540,0.0,0.5053127550995467,0.49468724490045335,241891531,1
1240,0.0,0.5052729627363562,0.4947270372636437,245046588,1
1200,0.0,0.5051689966157873,0.4948310033842127,243052588,1
1508,0.0,0.5051658061664301,0.49483419383356986,245035555,1
1160,0.0,0.505159788938872,0.49484021106112797,245277883,1
683,0.0,0.5050971368198988,0.4949028631801011,245116698,1
378,0.0,0.5050826666185967,0.49491733338140326,245216637,1
1142,0.0,0.5050397345725613,0.4949602654274387,242806835,1
1956,0.0,0.5050035355062307,0.49499646449376933,245098061,1
1260,0.0,0.5049185302873747,0.49508146971262534,245136296,1
685,0.0,0.5048259719930613,0.4951740280069385,245106669,1
575,0.0,0.5047730984078262,0.49522690159217375,245036012,1
55,0.0,0.5044869914160127,0.4955130085839874,245107170,1
1122,0.0,0.5044757648799042,0.4955242351200958,245090400,1
1527,0.0,0.5042238976114644,0.49577610238853553,245027772,1
1934,0.0,0.504205460542407,0.4957945394575929,245176449,1
1945,0.0,0.5041432142358222,0.4958567857641778,123076985,1
600,0.0,0.5041359841781186,0.49586401582188144,245221512,1
652,0.0,0.5040469115254989,0.49595308847450115,245112728,1
453,0.0,0.50395415676458,0.49604584323542,229824893,1
766,0.0,0.5039488119745907,0.49605118802540915,245118389,1
1144,0.0,0.5038245093056779,0.496175490694322,245074708,1
1660,0.0,0.5037807262504613,0.4962192737495387,245202890,1
41,0.0,0.5037050579689228,0.4962949420310771,245073284,1
156,0.0,0.5035156492828142,0.4964843507171857,245141898,1
1346,0.0,0.5034846002849465,0.4965153997150536,245205740,1
74,0.0,0.5034126657363122,0.49658733426368784,244967670,1
540,0.0,0.5033685175403927,0.49663148245960725,245111704,1
1925,0.0,0.5032785738977938,0.49672142610220615,245161299,1
547,0.0,0.503271682874165,0.4967283171258349,245128148,1
1485,0.0,0.5032621908346117,0.4967378091653883,245127156,1
603,0.0,0.5031897343367472,0.4968102656632527,245154282,1
1862,0.0,0.5030249274156237,0.49697507258437623,245192990,1
1682,0.0,0.5029990876089017,0.4970009123910982,245093334,1
1394,0.0,0.5029216589984554,0.49707834100154463,245051138,1
2200,0.0,0.502816049634816,0.49718395036518404,245060551,1
1874,0.0,0.5026033429898007,0.4973966570101993,244989200,1
2186,0.0,0.5025952500774293,0.49740474992257055,245265140,1
2055,0.0,0.5025775040455944,0.49742249595440546,245103618,1
658,0.0,0.5025587683736883,0.4974412316263117,245102196,1
2026,0.0,0.5025420794368645,0.4974579205631355,245208089,1
2171,0.0,0.5024563229799689,0.49754367702003116,242265546,1
211,0.0,0.5023457987245864,0.4976542012754136,245175413,1
344,0.0,0.5021763147235299,0.4978236852764701,245113043,1
1598,0.0,0.5021415697226782,0.4978584302773218,244993004,1
854,0.0,0.5020623324698618,0.4979376675301382,245091697,1
1149,0.0,0.5020611444791786,0.4979388555208214,122558527,1
1478,0.0,0.5018804275108077,0.4981195724891922,241553650,1
1515,0.0,0.5018548530299645,0.49814514697003554,245089077,1
921,0.0,0.5018243572533984,0.4981756427466015,245155432,1
2087,0.0,0.5018000994145886,0.4981999005854114,245195418,1
594,0.0,0.5016166647430049,0.49838333525699513,245134442,1
1534,0.0,0.5015906842475129,0.4984093157524871,245262908,1
2038,0.0,0.5015427456291516,0.49845725437084853,245160706,1
109,0.0,0.5015143548379746,0.4984856451620254,238696423,1
360,0.0,0.5014409864636186,0.4985590135363814,245167432,1
307,0.0,0.501327859238294,0.49867214076170613,245107770,1
329,0.0,0.501280597066985,0.4987194029330151,245140781,1
852,0.0,0.5011823831857797,0.49881761681422015,245097642,1
332,0.0,0.5008585274375063,0.4991414725624937,241338401,1
408,0.0,0.5008486767247283,0.4991513232752716,245124740,1
943,0.0,0.5008025710858631,0.49919742891413693,245164523,1
128,0.0,0.5006840012576599,0.49931599874234,245151808,1
847,0.0,0.5006413922071172,0.4993586077928826,245010579,1
655,0.0,0.5006296665303699,0.4993703334696301,245151183,1
2233,0.0,0.500598093339776,0.49940190666022394,245040289,1
1068,0.0,0.500585485052446,0.49941451494755396,244942102,1
355,0.0,0.5005638499268662,0.49943615007313386,245059991,1
2146,0.0,0.500515440330372,0.499484559669628,245231409,1
1088,0.0,0.5005056086030406,0.49949439139695934,245087156,1
271,0.0,0.50039592273531,0.4996040772646901,245108656,1
2086,0.0,0.5003939143396838,0.49960608566031617,245041649,1
1520,0.0,0.5002229924803818,0.4997770075196181,245201579,1
1379,0.0,0.5001439427777866,0.4998560572222134,245219223,1
361,0.0,0.5000854645550525,0.4999145354449475,244965338,1
82,1.0,0.49993200439308283,0.5000679956069172,245264854,1
1821,1.0,0.49986303889952366,0.5001369611004763,245201829,1
787,1.0,0.4998563136146798,0.5001436863853201,245152431,1
2085,1.0,0.4998408433177183,0.5001591566822817,245202470,1
1097,1.0,0.4995503793493685,0.5004496206506314,245205410,1
1244,1.0,0.4995020553296823,0.5004979446703177,245267706,1
1325,1.0,0.49932864222961837,0.5006713577703816,245096268,1
628,1.0,0.4993264122328347,0.5006735877671654,245226120,1
782,1.0,0.4992635676172047,0.5007364323827952,245219945,1
1551,1.0,0.4991023272065616,0.5008976727934384,245121376,1
1885,1.0,0.4990113335496651,0.5009886664503349,244988909,1
304,1.0,0.49894747504192216,0.5010525249580777,245081195,1
1591,1.0,0.4989014808670763,0.5010985191329236,245124335,1
2025,1.0,0.4987811270158457,0.5012188729841544,245074901,1
1808,1.0,0.49871173444124756,0.5012882655587523,245165370,1
1940,1.0,0.49867616004964566,0.5013238399503542,245122419,1
200,1.0,0.49861855691133306,0.5013814430886668,244945589,1
679,1.0,0.4985689647947199,0.50143103520528,245075090,1
2079,1.0,0.4984882285113511,0.5015117714886489,245080585,1
1599,1.0,0.49841547543172454,0.5015845245682755,244286331,1
383,1.0,0.4983599066483563,0.5016400933516438,245043553,1
1786,1.0,0.49811349453268705,0.501886505467313,245144562,1
467,1.0,0.49796941015866375,0.5020305898413363,245086023,1
559,1.0,0.49796778553362114,0.5020322144663788,244950418,1
1069,1.0,0.4979308777571071,0.5020691222428929,245226459,1
1235,1.0,0.4979149635783466,0.5020850364216534,245118273,1
412,1.0,0.49782824691751465,0.5021717530824854,245175161,1
2122,1.0,0.497656998706647,0.5023430012933529,245156872,1
33,1.0,0.49761902507937045,0.5023809749206296,245112638,1
1296,1.0,0.49743387059849736,0.5025661294015026,245059313,1
1159,1.0,0.49740676478789964,0.5025932352121003,244565048,1
1586,1.0,0.4972987152283366,0.5027012847716634,245185835,1
905,1.0,0.497277215726788,0.5027227842732119,244982432,1
1729,1.0,0.4967724335703547,0.5032275664296452,245206266,1
269,1.0,0.49665810719527526,0.5033418928047247,241982151,1
508,1.0,0.49665808026908537,0.5033419197309146,245242303,1
1785,1.0,0.496588920486283,0.5034110795137169,122810275,1
876,1.0,0.4965764023647784,0.5034235976352215,245245110,1
1141,1.0,0.4965482521502614,0.5034517478497387,245061210,1
285,1.0,0.4965118080491046,0.5034881919508954,245155989,1
401,1.0,0.49632936928951144,0.5036706307104886,245166152,1
1449,1.0,0.4963212687474476,0.5036787312525522,245028109,1
564,1.0,0.4962793324742328,0.5037206675257672,245073377,1
197,1.0,0.4962192939472665,0.5037807060527335,245085490,1
50,1.0,0.49611458743417125,0.5038854125658287,245088777,1
436,1.0,0.4960404107366476,0.5039595892633524,245056367,1
1467,1.0,0.49587731301882926,0.5041226869811707,245136246,1
2202,1.0,0.4956827062364419,0.5043172937635582,245224846,1
1215,1.0,0.49561908254706544,0.5043809174529346,245144422,1
624,1.0,0.4955698824536901,0.5044301175463098,245109114,1
1414,1.0,0.4955328661782361,0.5044671338217639,245057166,1
1436,1.0,0.4954712772098811,0.504528722790119,244982051,1
2048,1.0,0.49542096921621004,0.5045790307837899,245206861,1
7,1.0,0.4953241471328404,0.5046758528671595,245217086,1
1714,1.0,0.49510291553909086,0.504897084460909,245272968,1
1910,1.0,0.4950952219948603,0.5049047780051397,245230977,1
1109,1.0,0.49501885900912407,0.5049811409908759,244985227,1
759,1.0,0.49489039707208654,0.5051096029279134,245231802,1
1543,1.0,0.4948600392836127,0.5051399607163873,245201090,1
433,1.0,0.49472055707832924,0.5052794429216707,245081120,1
188,1.0,0.494634763375749,0.5053652366242509,245220226,1
1179,1.0,0.4945649513769721,0.5054350486230279,245064598,1
144,1.0,0.4942665191467483,0.5057334808532518,120606170,1
1195,1.0,0.49422867308286117,0.5057713269171389,245091927,1
1029,1.0,0.4942087652606416,0.5057912347393583,245030670,1
1842,1.0,0.49415688413577974,0.5058431158642204,245185113,1
781,1.0,0.49415684260674825,0.5058431573932518,242261172,1
579,1.0,0.4940956882963665,0.5059043117036334,245098106,1
1039,1.0,0.4940554277594693,0.5059445722405306,245150279,1
1784,1.0,0.4939822754247518,0.5060177245752482,238585319,1
1930,1.0,0.49388624227969563,0.5061137577203043,245117359,1
1242,1.0,0.49381148937450553,0.5061885106254944,238279727,1
1574,1.0,0.4936506746618789,0.506349325338121,245211823,1
1476,1.0,0.4935863201261042,0.5064136798738957,245123847,1
1127,1.0,0.4935703373585361,0.5064296626414638,245089708,1
1083,1.0,0.49344049537151713,0.5065595046284828,245192684,1
1973,1.0,0.4933535668230058,0.5066464331769943,245134457,1
919,1.0,0.4932958872976074,0.5067041127023926,244973376,1
2220,1.0,0.49325513849141006,0.50674486150859,245141340,1
1740,1.0,0.4932543256527797,0.5067456743472203,244931198,1
855,1.0,0.4932298217460417,0.5067701782539583,245141266,1
1464,1.0,0.49320606536730216,0.5067939346326977,245202234,1
571,1.0,0.49316646400171416,0.5068335359982857,245074029,1
1319,1.0,0.49312521552685856,0.5068747844731415,245180279,1
1840,1.0,0.49305844066835547,0.5069415593316445,245161235,1
731,1.0,0.4930484097858473,0.5069515902141526,238101308,1
2203,1.0,0.4929567136883551,0.5070432863116449,245206687,1
1902,1.0,0.4929375469264416,0.5070624530735585,245100354,1
364,1.0,0.49281057293725894,0.5071894270627411,245147493,1
382,1.0,0.49261943727884455,0.5073805627211554,245074457,1
488,1.0,0.49222828214177133,0.5077717178582288,245067710,1
1831,1.0,0.4921445142187906,0.5078554857812094,244987431,1
407,1.0,0.4919904486658196,0.5080095513341805,245166680,1
400,1.0,0.49193374812666457,0.5080662518733354,245067678,1
1236,1.0,0.49185692249097485,0.5081430775090251,245021228,1
2121,1.0,0.49165571194781355,0.5083442880521866,245129327,1
1805,1.0,0.49144305411505057,0.5085569458849495,245208479,1
546,1.0,0.49111562664788694,0.5088843733521131,243179072,1
2099,1.0,0.49105208351021956,0.5089479164897803,242575537,1
2216,1.0,0.4907840986038589,0.5092159013961411,245146648,1
8,1.0,0.49076710939251567,0.5092328906074843,245101153,1
719,1.0,0.49073840731816676,0.5092615926818332,245235497,1
116,1.0,0.49070017520823994,0.5092998247917601,245100898,1
2170,1.0,0.4906819762557715,0.5093180237442284,245102412,1
115,1.0,0.49060373327364887,0.5093962667263512,245122398,1
2073,1.0,0.4905840201971128,0.509415979802887,245140681,1
2145,1.0,0.49050546771342723,0.5094945322865727,245082032,1
1378,1.0,0.4902955869566257,0.5097044130433743,245269761,1
2009,1.0,0.49014797127792525,0.5098520287220747,245152666,1
1923,1.0,0.4901360546008105,0.5098639453991896,245037672,1
1094,1.0,0.4900950931358948,0.5099049068641053,245166647,1
739,1.0,0.49008363571782093,0.5099163642821791,245113454,1
1443,1.0,0.48993847227561504,0.5100615277243848,245146753,1
1274,1.0,0.4897937899353037,0.5102062100646964,245184490,1
1725,1.0,0.48971628444745013,0.5102837155525498,245041630,1
1993,1.0,0.4896955473935079,0.510304452606492,245113956,1
1685,1.0,0.4896449844042949,0.510355015595705,126007443,1
1282,1.0,0.4895840535053557,0.5104159464946443,245074086,1
2068,1.0,0.48957298358678314,0.510427016413217,239016741,1
338,1.0,0.4895508498688082,0.5104491501311917,245086075,1
1666,1.0,0.4892915736299133,0.5107084263700866,245030186,1
2198,1.0,0.489274941864592,0.510725058135408,245169754,1
907,1.0,0.48923634480007183,0.5107636551999282,245120392,1
1087,1.0,0.4891986414535563,0.5108013585464436,236256324,1
1864,1.0,0.4891935289257099,0.5108064710742901,245252260,1
